# Title

"options.role.cannon.cannonPowerAttenuation" : "火炮力量衰减"

"role.cleaner.name" : "保洁员"
"role.cleaner.short" : "cl"
"role.cleaner.blurb" : "保洁阿姨"
"options.role.cleaner.detail" : "保洁员可以清除尸体。<br>被清理的尸体不会出现在死亡名单里。"
"options.role.cleaner.cleanCoolDown" : "清洁冷却"
"options.role.cleaner.syncKillAndCleanCoolDown" : "同步杀死和清除的冷却"

"role.destroyer.name" : "毁灭者"
"role.destroyer.short" : "de"
"role.destroyer.blurb" : "踏上了毁灭命途"
"options.role.destroyer.detail" : "毁灭者可以杀死玩家，不留下尸体<br>但是杀人需要更长的动画。<br>被杀的人不会出现在死亡名单里。"
"options.role.destroyer.destroyCoolDown" : "击杀冷却"
"options.role.destroyer.phasesOfDestroying" : "毁灭的各个阶段"
"options.role.destroyer.killSEStrength" : "杀人时声音大小"
"options.role.destroyer.leaveKillEvidence" : "留下杀人证据"
"options.role.destroyer.canReportKillScene" : "可以报告杀戮场景"

"role.disturber.name" : "干扰器"
"role.disturber.short" : "Di"
"role.disturber.blurb" : "挡住路"
"options.role.disturber.detail" : "干扰器可以放置杆子，在杆子之间制造障碍<br>障碍物阻碍玩家的移动。"
"options.role.disturber.placeCoolDown" : "放置冷却装置"
"options.role.disturber.disturbCoolDown" : "干扰冷却"
"options.role.disturber.disturbDuration" : "干扰持续时间"
"options.role.disturber.maxNumOfPoles" : "#最大杆数"
"options.role.disturber.maxDistanceBetweenPoles" : "杆子间最大距离"
"role.disturber.ui.removePoles" : "<b>左键单击</b>：摧毁杆子。"

"role.effacer.name" : "忘却者"
"role.effacer.short" : "E"
"role.effacer.blurb" : "无人记得的死亡"
"options.role.effacer.detail" : "忘却者让其他活人看不见，以迷惑船员。<br>若是非内鬼，被抹除的人不知道自己被抹除了。"
"options.role.effacer.effaceCoolDown" : "抹除冷却"
"options.role.effacer.effaceDuration" : "抹除持续时间"

"role.evilGuesser.name" : "坏赌徒"
"role.evilGuesser.short" : "G"
"role.evilGuesser.blurb" : "猜测和射击"
"options.role.evilGuesser.detail" : "赌徒可以通过猜测玩家的角色来射击会议中的玩家<br>如果猜测错误，猜测者就会死亡。<br>搏一搏，单车变摩托"

"role.evilTracker.name" : "坏的追踪者"
"role.evilTracker.short" : "Tk"
"role.evilTracker.blurb" : "阴险的爬行"
"options.role.evilTracker.detail" : "坏的追踪者可以追踪玩家并查看他们的位置<br>他们还可以检查会议上任务的进度。"
"options.role.evilTracker.showKillFlash" : "显示杀死瞬间"
"options.role.evilTracker.trackCoolDown" : "跟踪冷却"
"options.role.evilTracker.taskTracking" : "任务跟踪"
"options.role.evilTracker.taskTracking.off" : "关"
"options.role.evilTracker.taskTracking.onlyTarget" : "仅目标"
"options.role.evilTracker.taskTracking.on" : "开"
"options.role.evilTracker.updateArrowInterval" : "更新箭头间隔"
"options.role.evilTracker.canChangeTarget" : "可以更改目标"
"options.role.evilTracker.canChangeTargetOnMeeting" : "可以在会议上更改目标"
"options.role.evilTracker.trackImpostors" : "追踪冒名顶替者"
"options.role.evilTracker.showTrackingTargetOnMap" : "在地图上显示跟踪目标"
"options.role.evilTracker.canCheckTrackingTasksInTaskPhase" : "可以在任务阶段检查跟踪任务"
"options.role.evilTracker.showWhereTrackingIs" : "显示跟踪位置"

"role.evilTrapper.name" : "坏的陷阱师"
"role.evilTrapper.short" : "Tp"
"role.evilTrapper.blurb" : "放置陷阱并杀死船员"
"options.role.evilTrapper.detail" : "邪恶陷阱设置各种效果的陷阱<br>陷阱杀人也共享了它的杀戮冷却。<br>炸弹陷阱对船员不可见。"
"options.role.evilTrapper.killTrapSoundDistance" : "杀戮陷阱声音距离"
"options.role.evilTrapper.costOfKillTrap" : "杀戮陷阱的成本"
"options.role.evilTrapper.killTrapSize" : "杀伤陷阱大小"

"role.hadar.name" : "矿工"
"role.hadar.short" : "H"
"role.hadar.blurb" : "潜入地下"
"options.role.hadar.detail" : "矿工可以在地下自由活动<br>地下矿工对其他玩家不可见。"
"options.role.hadar.diveCooldown" : "潜入冷却"
"options.role.hadar.accelRateUnderground" : "地下加速度"
"options.role.hadar.gushFromVents" : "来自通风口的阵风"
"options.role.hadar.ventDetectionRange" : "通风口检测范围"
"options.role.hadar.leftDivingEvidence" : "留下潜入证据"

"role.illusioner.name" : "魔术师"
"role.illusioner.short" : "Il"
"role.illusioner.blurb" : "怎么有两个？"
"options.role.illusioner.detail" : "魔术师结合了画家和变形者的能力。<br>这，对吗？<br>哦对的对的对的"
"options.role.illusioner.sampleCoolDown" : "取样冷却"
"options.role.illusioner.morphCoolDown" : "变形冷却"
"options.role.illusioner.morphDuration" : "变形持续时间"
"options.role.illusioner.paintCoolDown" : "绘画冷却"
"options.role.illusioner.loseSampleOnMeeting" : "会议上丢失样本"
"options.role.illusioner.transformAfterMeeting" : "会后转换"
"options.role.illusioner.sampleOriginalLook" : "原始外观取样"

"role.jailer.name" : "狱卒"
"role.jailer.short" : "J"
"role.jailer.blurb" : "什么玉足？"
"options.role.jailer.detail" : "狱卒是一个有计划地犯罪的骗子<br>他们有便携式管理室（与地图合并）。<br>狱卒，玉足，yuzu...yuzusoft!"
"options.role.jailer.canMoveWithMapWatching" : "可以通过地图观看移动"
"options.role.jailer.canUseAdminOnMeeting" : "可以在会议上使用管理室"
"options.role.jailer.canIdentifyDeadBodies" : "可以识别尸体"
"options.role.jailer.canIdentifyImpostors" : "可以识别冒名顶替者"
"options.role.jailer.inheritAbilityOnDying" : "死亡时的继承能力"

"role.marionette.name" : "木偶"
"role.marionette.short" : "Ma"
"role.marionette.blurb" : "让我想起了D5。。。"
"options.role.marionette.detail" : "木偶可以放置诱饵<br>他们能和诱饵互相交换位置。"
"options.role.marionette.placeCoolDown" : "放置冷却"
"options.role.marionette.swapCoolDown" : "交换冷却"
"options.role.marionette.decoyDuration" : "诱饵持续时间"
"options.role.marionette.canSeeDecoyInShadow" : "可以在阴影中看到诱饵"

"role.morphing.name" : "变形者"
"role.morphing.short" : "Mo"
"role.morphing.blurb" : "改变你的外表"
"options.role.morphing.detail" : "变形对玩家的外观进行采样并转换为该形式。"
"options.role.morphing.sampleCoolDown" : "采样冷却"
"options.role.morphing.morphCoolDown" : "变形冷却"
"options.role.morphing.morphDuration" : "变形持续时间"
"options.role.morphing.loseSampleOnMeeting" : "会议上丢失样本"

"role.painter.name" : "画家"
"role.painter.short" : "P"
"role.painter.blurb" : "没人再认识你了"
"options.role.painter.detail" : "画家对玩家的外观进行采样，<br>并将形状绘制到别人身上。"
"options.role.painter.sampleCoolDown" : "采样冷却"
"options.role.painter.paintCoolDown" : "绘画冷却"
"options.role.painter.loseSampleOnMeeting" : "会议上丢失样本"
"options.role.painter.transformAfterMeeting" : "会后转换"

"role.raider.name" : "袭击者"
"role.raider.short" : "Ra"
"role.raider.blurb" : "战斗！爽！"
"options.role.raider.detail" : "袭击者投掷斧头AOE杀死玩家<br>被扔的斧头留下来作为证据。"
"options.role.raider.throwCoolDown" : "投掷冷却"
"options.role.raider.axeSize" : "斧头范围"
"options.role.raider.axeSpeed" : "斧头速度"
"options.role.raider.canKillImpostor" : "可以杀死冒名顶替者"
"role.raider.axeSize" : "Raider<color=white>：斧头范围</color>"

"role.reaper.name" : "收割机"
"role.reaper.short" : "Re"
"role.reaper.blurb" : "拖尸体"
"options.role.reaper.detail" : "收割者可以拖尸体。<br>能连通所有管道。"

"role.sniper.name" : "狙击手"
"role.sniper.short" : "Sn"
"role.sniper.blurb" : "开枪！"
"options.role.sniper.detail" : "狙击手有一支步枪来狙击玩家<br>装备的枪可以被看到<br>狙击手射击时，会通知附近的玩家。"
"options.role.sniper.snipeCoolDown" : "狙击冷却"
"options.role.sniper.shotSize" : "子弹尺寸"
"options.role.sniper.shotEffectiveRange" : "射击有效范围"
"options.role.sniper.shotNoticeRange" : "狙击通知范围"
"options.role.sniper.storeRifleOnFire" : "开火后自动收起枪"
"options.role.sniper.storeRifleOnUsingUtility" : "使用梯子时自动收起枪"
"options.role.sniper.canSeeRifleInShadow" : "在阴影中可以看到步枪"
"options.role.sniper.canKillHidingPlayer" : "可以杀死隐藏玩家"
"options.role.sniper.aimAssist" : "瞄准辅助"
"options.role.sniper.delayInAimAssistActivation" : "瞄准辅助激活延迟"
"options.role.sniper.canKillImpostor" : "可以杀死冒名顶替者"
"role.sniper.shotRange" : "狙击手：<color=white>射击有效范围</color>"
"role.sniper.soundRange" : "狙击手：<color=white>射击通知范围</color>"
"role.sniper.shotSize" : "狙击手：<color=white>子弹尺寸</color>"

"role.stirrer.name" : "幻术师"
"role.stirrer.short" : "St"
"role.stirrer.blurb" : "虚幻杀了你"
"options.role.stirrer.detail" : "幻术师对活人进行施幻<br>然后制幻，使被施幻者看到破坏需要修理<br>若倒计时结束，被施幻者死亡。"
"options.role.stirrer.stirCoolDown" : "施幻冷却"
"options.role.stirrer.sabotageCharge" : "致幻费用"
"options.role.stirrer.sabotageMaxCharge" : "致幻费用最大值"
"options.role.stirrer.sabotageCoolDown" : "致幻冷却"
"options.role.stirrer.sabotageInterval" : "致幻间隔"

"role.thurifer.name" : "香炉者"
"role.thurifer.short" : "T"
"role.thurifer.blurb" : "警惕慢性中毒"
"options.role.thurifer.detail" : "香炉者使用香炉进行延迟杀戮。<br>什么灵砂"
"options.role.thurifer.inhalationSpeed" : "吸入速度"
"options.role.thurifer.curseDuration" : "诅咒持续时间"
"options.role.thurifer.numOfThuribulums" : "#香炉数量"
"options.role.thurifer.thuribulumRange" : "香炉范围"
"options.role.thurifer.maxKillDelay" : "最大杀伤延迟"
"options.role.thurifer.showBlink" : "显示闪烁"
"options.role.thurifer.activationDelay" : "激活延迟"

# Neutral Roles

"role.arsonist.name" : "纵火犯"
"role.arsonist.short" : "A"
"role.arsonist.blurb" : "贴贴~"
"options.role.arsonist.detail" : "纵火犯把所有活着的人都烧死。<br>把油涂在所有人身上，然后一起点燃。"
"options.role.arsonist.douseCoolDown" : "涂油冷却"
"options.role.arsonist.douseDuration" : "涂油动作执行时间"

"role.avenger.name" : "复仇者"
"role.avenger.short" : "A"
"options.role.avenger.detail" : "（当情人->复仇者模式开启时）<br>当恋人的伴侣被杀时，他将成为复仇者<br>实现你的复仇，窃取胜利。"
"options.role.avenger.killCoolDown" : "击杀冷却"
"options.role.avenger.canKnowExistanceOfAvenger" : "可以知道复仇者的存在"
"options.role.avenger.canKnowExistanceOfAvenger.off" : "关"
"options.role.avenger.canKnowExistanceOfAvenger.onlyTarget" : "仅复仇者的目标"
"options.role.avenger.canKnowExistanceOfAvenger.on" : "开（全体）"
"options.role.avenger.targetCanKnowAvenger" : "目标可以看到指向复仇者的箭头"
"options.role.avenger.showAvengerFlashForTarget" : "目标可以看到复仇者闪光"
"options.role.avenger.notificationForAvengerInterval" : "复仇者箭头更新间隔（仅当“目标可以看到指向复仇者的箭头”开启时可用）"
"options.role.avenger.notificationForTargetInterval" : "目标箭头更新间隔"

"role.chainShifter.name" : "链移者"
"role.chainShifter.short" : "C"
"role.chainShifter.blurb" : "同情你的不幸"
"options.role.chainShifter.detail" : "链移者没有获胜的可能。<br>赶紧把这个链条转移给其他人（会议后生效）！<br>什么烫手山芋"
"options.role.chainShifter.shiftCoolDown" : "转移冷却"
"options.role.chainShifter.canCallEmergencyMeeting" : "可以召开紧急会议"

"role.dancer.name" : "舞者"
"role.dancer.short" : "D"
"role.dancer.blurb" : "预言大师"
"options.role.dancer.detail" : "舞者通过跳舞对玩家施加死亡预言<br>拥有死亡预言也可以跳舞（如果对舞者跳舞则死亡）<br>在尸体旁边跳舞，会使下一场舞蹈变成死亡之舞。<br>完成目标后，舞者和受死亡预言之人胜利。"
"options.role.dancer.numOfSuccessfulForecastToWin" : "获胜所需成功预测次数"
"options.role.dancer.danceCoolDown" : "跳舞冷却"
"options.role.dancer.danceDuration" : "跳舞动作持续时间"
"options.role.dancer.danceRange" : "舞蹈范围"
"options.role.dancer.forecastDuration" : "预测持续时间"
"options.role.dancer.finalDance" : "最后舞蹈模式"
"options.role.dancer.deathNotification" : "看到死亡通知"
"options.role.dancer.forecastedFollowingSuicide" : "自杀后的预测"
"role.dancer.taskDanceText" : "用舞蹈预测死亡！（在尸体旁边跳舞，会使下一场舞蹈变成死亡之舞。）"
"role.dancer.taskFinalText" : "向玩家展示最后一支舞蹈来获胜"

"role.jackal.name" : "豺狼"
"role.jackal.short" : "J"
"role.jackal.blurb" : "你也战斗爽"
"options.role.jackal.detail" : "豺狼消灭玩家以获胜<br>驱逐豺狼是冒名顶替者和船员的共同目标。"
"options.role.jackal.killCoolDown" : "击杀冷却"
"options.role.jackal.canCreateSidekick" : "可以招募小狼"
"options.role.jackal.numOfKillingToCreateSidekick" : "#招募小狼所需杀戮个数"
"options.role.jackal.numOfKillingToWin" : "#杀戮取胜"

"role.sidekick.name" : "小狼"
"role.sidekick.short" : "S"
"options.role.sidekick.detail" : "小狼协助豺狼<br>在豺狼去世后，小狼被晋升为豺狼。"
"options.role.sidekick.canKill" : "具有杀伤能力"
"options.role.sidekick.killCoolDown" : "击杀冷却"
"options.role.sidekick.isModifier" : "是修饰器"
"options.role.sidekick.canCreateSidekickChainly" : "可以连续创建小狼"

"role.jester.name" : "逗乐小丑"
"role.jester.short" : "J"
"role.jester.blurb" : "被投票淘汰"
"options.role.jester.detail" : "逗乐小丑计划流亡以获胜<br>船员不得投票给小丑！<br>打~我~呀~"
"options.role.jester.canDragDeadBody" : "可以拖动尸体"
"options.role.jester.canFixComms" : "可以修复通信"
"options.role.jester.canFixLight" : "可以修复灯光"

"role.paparazzo.name" : "摄影师"
"role.paparazzo.short" : "P"
"role.paparazzo.blurb" : "学新闻学学的"
"role.paparazzo.taskText" : "拍照并在会议上展示（%DETAIL%）"
"role.paparazzo.taskTextSubject" : "目标人物：%CS%/%GS%"
"role.paparazzo.taskTextDisclosed" : "展示：%CD%/%GD%"
"options.role.paparazzo.detail" : "摄影师拍了一张照片，并在一次会议上展示。<br>注意别暴露身份，以至被投出去了。"
"options.role.paparazzo.shotCoolDown" : "拍照冷却"
"options.role.paparazzo.requiredSubjects" : "要求的拍到的人数"
"options.role.paparazzo.requiredDisclosed" : "要求展示的人数"

"role.vulture.name" : "秃鹫"
"role.vulture.short" : "V"
"role.vulture.blurb" : "我吃吃吃（吃尸体）"
"options.role.vulture.detail" : "秃鹫吃死尸（一定数量）才能获胜<br>船员必须在尸体被吃掉之前报告。"
"options.role.vulture.eatCoolDown" : "吃冷却"
"options.role.vulture.numOfTheEatenToWin" : "#吃赢所需的个数"

# Ghost Roles

"role.grudge.name" : "怨恨"
"role.grudge.short" : "G"
"options.role.grudge.detail" : "怨恨是附近出现的鬼魂。<br>一动不动地站在生存者旁边以取胜。"
"options.role.grudge.totalStandingTimeToWin" : "获胜总站立时间"
"role.grudge.taskText" : "你还有获胜的机会！一动不动站在玩家旁边。"

"role.clog.name" : "克洛格"
"role.clog.short" : "C"
"options.role.clog.detail" : "克洛格可以召唤挡路的鬼魂。"
"options.role.clog.ghostDuration" : "幽灵持续时间"
"options.role.clog.numOfGhost" : "#幽灵数量"
"options.role.clog.ghostSize" : "幽灵大小"
"role.clog.ghostSize" : "克洛格<color=white>：幽灵大小</color>"

"role.hallucination.name" : "幻觉"
"role.hallucination.blurb" : "虚假记忆"
"role.hallucination.short" : "H"
"options.role.hallucination.detail" : "幻觉调用虚假玩家并进行操作。"
"options.role.hallucination.hallucinationCooldown" : "幻觉冷却"
"options.role.hallucination.hallucinationDuration" : "幻觉持续时间"

"role.lumine.name" : "荧光者"
"role.lumine.short" : "L"
"options.role.lumine.detail" : "荧光者在游戏中可以发光一次。"
"options.role.lumine.lightSize" : "灯光尺寸"
"options.role.lumine.lightDuration" : "光照持续时间"

"role.noiseghost.name" : "噪音鬼"
"role.noiseghost.short" : "N"
"options.role.noiseghost.detail" : "噪音鬼可以在任何地方发送警报。"
"options.role.noiseghost.noiseDuration" : "噪声持续时间"
"options.role.noiseghost.numOfNoise" : "#噪音次数"
"options.role.noiseghost.noiseCooldown" : "噪音冷却"

"role.poltergeist.name" : "恶作剧者"
"role.poltergeist.short" : "P"
"options.role.poltergeist.detail" : "恶作剧者可以移动尸体。"
"options.role.poltergeist.poltergeistCoolDown" : "恶作剧冷却"

# Modifiers

"role.metaRole.ui.roles" : "角色"

"role.guesser.name" : "赌徒"
"role.guesser.blurb" : "guess!guess!guess!"

"role.metaRole.name" : "自由模式修饰器"

"role.bloody.name" : "血腥"
"options.role.bloody.detail" : "当血腥被谋杀时，凶手会留下一段时间的血腥足迹。"
"options.role.bloody.curseDuration" : "诅咒持续时间"

"role.confused.name" : "困惑"
"options.role.confused.detail" : "每次会议后，困惑视角里其他人的外表都会发生变化。"
"options.role.confused.chanceOfShuffle" : "被打乱的几率"
"options.role.confused.numOfMaxShuffledPairs" : "#最大交换对数"

"role.damned.name" : "被诅咒者"
"role.damnedImpostor.name" : "被诅咒者"
"role.damned.short" : "Da"
"options.role.damned.detail" : "被诅咒者是无意识的修饰器，被附加的人不知道<br>被诅咒者可以避免一次被杀，并产生一定效果（见设置）。<br>古明地恋（误）"
"role.damned.prefix" : "被诅咒者"
"role.damned.generalBlurb" : "tmd"
"options.role.damned.takeOverRoleOfKiller" : "接管凶手的角色"
"options.role.damned.damnedMurderMyKiller" : "杀死凶手"
"options.role.damned.killDelay" : "杀死延迟"

"role.extraMission.name" : "额外任务"
"options.role.extraMission.detail" : "你的任务是让某些玩家死亡<br>否则你就赢不了。"
"role.extraMission.taskText" : "[额外任务]让%PLAYER%死亡。"

"role.tieBreaker.name" : "平局打破者"
"options.role.tieBreaker.detail" : "当投票结果为平局时，平局决胜者会投下额外的一票。"

"role.lover.name" : "情人"
"options.role.lover.detail" : "非复仇者模式下，一方死另一方殉情。<br>复仇者模式下，另一方主职业变为复仇者，<br>若是被放逐的，则另一方死。"
"role.lover.blurb" : "你在和%NAME%<color=#fc04bdff>爱</color>在一起"
"options.role.lover.numOfPairs" : "#情侣数"
"options.role.lover.chanceOfAssigningImpostors" : "%指派冒名顶替者的几率"
"options.role.lover.allowExtraWin" : "允许额外获胜"
"options.role.lover.avengerMode" : "复仇者模式"

"role.obsessional.name" : "痴迷者"
"options.role.obsessional.detail" : "痴迷者痴迷于特定的目标<br>只有当目标获胜时，痴迷者才能获胜。"
"role.obsessional.blurb" : "你痴迷于%NAME%"
"options.role.obsessional.canWinEvenIfObsessionalTargetDie" : "即使痴迷目标死亡，也能获胜"
"options.role.obsessional.canWinEvenIfObsessionalDie" : "即使痴迷者去世，也能获胜"
"options.role.obsessional.obsessionalSuicideWhenObsessionalTargetDie" : "当目标死亡时自杀"
"options.role.obsessional.impostorObsessionalObsessesOver" : "冒名顶替者痴迷于"
"options.role.obsessional.impostorObsessionalObsessesOver.default" : "默认"
"options.role.obsessional.impostorObsessionalObsessesOver.neutralOnly" : "仅中立"
"options.role.obsessional.impostorObsessionalObsessesOver.nonCrewmate" : "非船员"
"role.obsessional.taskText" : "[痴迷者]目标是%PLAYER%，只有当目标获胜时，痴迷者才能获胜。"

"role.secret.name" : "秘密"
"role.secret.short" : "?"
"role.secret.blurb" : "醒醒！"
"role.secretInGame.name" : "秘密"
"role.secretInGame.short" : "?"
"role.secretInGame.blurb" : "醒醒！"
"options.role.secret.detail" : "秘密隐藏了你的角色<br>玩家通过执行任务或杀戮来唤醒自己。"
"options.role.secret.impostorArousalMethod" : "冒名顶替者唤醒模式"
"options.role.secret.impostorArousalMethod.kill" : "杀戮"
"options.role.secret.impostorArousalMethod.death" : "冒名顶替者之死"
"options.role.secret.killingForArousal" : "#为唤醒而杀人"
"options.role.secret.tasksForArousal" : "#唤醒任务"

# Teams

"teams.crewmate" : "船员"
"teams.impostor" : "冒名顶替者"
"teams.arsonist" : "纵火犯"
"teams.chainShifter" : "链移器"
"teams.dancer" : "舞者"
"teams.jackal" : "豺狼"
"teams.jester" : "逗乐小丑"
"teams.paparazzo" : "摄影师"
"teams.vulture" : "秃鹫"

# Location

"location.skeld.admin" : "管理室"
"location.skeld.cafeteria" : "餐厅"
"location.skeld.comms" : "通信室"
"location.skeld.electrical" : "配电室"
"location.skeld.lifeSupp" : "氧气室"
"location.skeld.lifeSupport" : "氧气室"
"location.skeld.lowerEngine" : "发动机下部"
"location.skeld.medBay" : "医务室"
"location.skeld.nav" : "导航室"
"location.skeld.navigation" : "导航室"
"location.skeld.reactor" : "反应堆"
"location.skeld.security" : "保安室"
"location.skeld.shields" : "护盾室"
"location.skeld.storage" : "库房"
"location.skeld.upperEngine" : "上部发动机"
"location.skeld.weapons" : "武器室"
"location.mira.admin" : "管理室"
"location.mira.balcony" : "二楼"
"location.mira.cafeteria" : "餐厅"
"location.mira.comms" : "通信"
"location.mira.decontamination" : "去污"
"location.mira.greenhouse" : "温室"
"location.mira.laboratory" : "门诊化验室"
"location.mira.lockerRoom" : "更衣室"
"location.mira.medBay" : "地中海湾"
"location.mira.office" : "办公室"
"location.mira.reactor" : "反应堆"
"location.mira.rendezvous" : "约会"
"location.mira.storage" : "保管部"
"location.polus.abditory" : "宿舍"
"location.polus.admin" : "管理室"
"location.polus.comms" : "通信"
"location.polus.boilerRoom" : "锅炉房"
"location.polus.decontamination" : "去污"
"location.polus.decontamination2" : "去污"
"location.polus.decontamination3" : "去污"
"location.polus.drill" : "钻头"
"location.polus.dropship" : "空投"
"location.polus.ejection" : "弹射"
"location.polus.electrical" : "电气"
"location.polus.laboratory" : "门诊化验室"
"location.polus.lifeSupp" : "氧气"
"location.polus.lifeSupport" : "氧气"
"location.polus.office" : "办公室"
"location.polus.security" : "安全"
"location.polus.snowdrift" : "雪堆"
"location.polus.specimens" : "样品"
"location.polus.storage" : "保管部"
"location.polus.weapons" : "武器"
"location.airship.brig" : "Brig"
"location.airship.engine" : "发动机室"
"location.airship.hallway" : "主厅"
"location.airship.mainHall" : "主厅"
"location.airship.kitchen" : "厨房"
"location.airship.record" : "记录"
"location.airship.records" : "记录"
"location.airship.storage" : "货舱"
"location.airship.cargoBay" : "货舱"
"location.airship.armory" : "军械库"
"location.airship.cockpit" : "驾驶舱"
"location.airship.comms" : "通信"
"location.airship.electrical" : "电气"
"location.airship.gapRoom" : "间隙室"
"location.airship.lounge" : "休息处"
"location.airship.medical" : "医疗"
"location.airship.meetingRoom" : "会议室"
"location.airship.security" : "安全"
"location.airship.shower" : "淋浴"
"location.airship.showers" : "淋浴"
"location.airship.toilet" : "卫生间"
"location.airship.vault" : "拱顶"
"location.airship.vaultRoom" : "拱顶"
"location.airship.viewingDeck" : "观景台"
"location.airship.hallOfPortraits" : "肖像大厅"
"location.fungle.beach" : "海滩"
"location.fungle.cafeteria" : "餐厅"
"location.fungle.campfire" : "篝火"
"location.fungle.comms" : "通信"
"location.fungle.dropship" : "空投"
"location.fungle.fishingDock" : "游船码头"
"location.fungle.greenhouse" : "温室"
"location.fungle.highlands" : "高地"
"location.fungle.jungle" : "丛林"
"location.fungle.kitchen" : "厨房"
"location.fungle.laboratory" : "门诊化验室"
"location.fungle.lookout" : "瞭望台"
"location.fungle.meetingRoom" : "会议室"
"location.fungle.miningPit" : "矿坑"
"location.fungle.reactor" : "反应堆"
"location.fungle.recRoom" : "飞溅区"
"location.fungle.splashZone" : "飞溅区"
"location.fungle.storage" : "保管部"
"location.fungle.sleepingQuarters" : "宿舍"
"location.fungle.upperEngine" : "上部发动机"
"location.outside" : "外面"

# Button

"button.label.agent" : "代理人"
"button.label.blaze" : "冲刺"
"button.label.callBack" : "收回"
"button.label.camo" : "迷彩"
"button.label.cannon" : "大炮"
"button.label.clean" : "清洁"
"button.label.destroy" : "破坏"
"button.label.disturb" : "打扰"
"button.label.doorHack" : "撬门"
"button.label.douse" : "纵火"
"button.label.drag" : "拖"
"button.label.drone" : "无人机"
"button.label.eat" : "吃"
"button.label.embroil" : "流亡"
"button.label.equip" : "装备"
"button.label.fakeSabotage" : "致幻"
"button.label.ghost" : "鬼"
"button.label.hallucination" : "幻觉"
"button.label.ignite" : "点火"
"button.label.kill" : "杀死"
"button.label.lantern" : "灯笼"
"button.label.lumine" : "发光"
"button.label.mark" : "作记号"
"button.label.monitor" : "相机"
"button.label.morph" : "变形"
"button.label.operate" : "操作"
"button.label.paint" : "油漆"
"button.label.place" : "放置"
"button.label.pseudocide" : "伪自杀"
"button.label.rejoin" : "重新加入"
"button.label.release" : "释放"
"button.label.revive" : "恢复"
"button.label.sample" : "取样"
"button.label.search" : "搜索"
"button.label.shift" : "转移"
"button.label.shot" : "射击"
"button.label.show" : "显示"
"button.label.sidekick" : "助手"
"button.label.snipe" : "狙击"
"button.label.stir" : "施幻"
"button.label.swap" : "互换"
"button.label.throw" : "扔"
"button.label.track" : "轨道"
"button.label.unequip" : "收起"
"button.label.vital" : "生命体征仪"
"button.label.efface" : "抹去"
"button.label.emi" : "电磁干扰"
"button.label.invalidate" : "屏蔽"
"button.label.collatorSample" : "样品"
"button.label.destroyerKill" : "杀死"
"button.label.spectator" : "观众"
"button.label.spectatorChange" : "改变"
"button.label.spectatorExit" : "退出"
"button.label.poltergeist" : "恶作剧者"
"button.label.dance" : "跳舞"
"button.label.suicide" : "自杀"
"button.label.noise" : "噪音"
"button.label.dive" : "潜水"
"button.label.gush" : "喷涌"
"button.label.task" : "任务"
"button.label.marketplace" : "市场"
"button.label.thurifer.curse" : "诅咒"
"button.label.thurifer.impute" : "输入"
"button.label.berserk" : "狂暴"
"button.label.calmDown" : "冷静"
"button.label.echo" : "探测"

# Game

"game.prespawn.countdown" : "剩余时间：%SECOND%"
"game.prespawn.waiting" : "等待其他玩家。。。"
"game.prespawn.spawnIn" : "你出生了"

"game.meeting.cannotUseEmergencyButton" : "紧急按钮已锁定。"
"game.meeting.someoneDisappeared" : "有人失踪了。"
"game.meeting.roleText" : "%PLAYER%是%ROLE%。"
"game.meeting.roleJesterText" : "寄，这下真成Joker了。"
"game.meeting.multiple" : "两人都被流放了。"
"game.meeting.obvious" : "结果一目了然。"
"game.meeting.justiceMeeting" : "哪个人会被流放？"

"game.metaAbility.tabs.roles" : "角色"
"game.metaAbility.tabs.modifiers" : "修饰器"
"game.metaAbility.tabs.ghostRoles" : "幽灵角色"
"game.metaAbility.equipped" : "装备"
"game.metaAbility.unequipped" : "卸下"

# Statistics

"statistics.events.startGame" : "游戏开始"
"statistics.events.endGame" : "游戏套装"
"statistics.events.kill" : "杀戮"
"statistics.events.misfire" : "失火"
"statistics.events.exiled" : "流亡"
"statistics.events.report" : "报告"
"statistics.events.baitReport" : "诱饵报告"
"statistics.events.emergency" : "紧急情况"
"statistics.events.endMeeting" : "会议结束"
"statistics.events.disconnect" : "断开连接"
"statistics.events.revive" : "恢复"
"statistics.events.eat" : "吃"
"statistics.events.clean" : "清洁"
"statistics.events.missed" : "错过"
"statistics.events.embroil" : "牵连"
"statistics.events.trap" : "入口"
"statistics.events.guess" : "猜猜看"
"statistics.events.fakeSabotage" : "致幻"
"statistics.events.curse" : "诅咒"
"statistics.events.layoff" : "裁员"
"statistics.events.destroy" : "销毁"
"statistics.events.accident" : "事故"
"statistics.events.dance" : "舞蹈"
"statistics.events.gassed" : "气化"

# States

"state.alive" : "活着"
"state.dead" : "死了"
"state.exiled" : "流亡"
"state.misfired" : "误发"
"state.sniped" : "狙击"
"state.beaten" : "殴打"
"state.guessed" : "猜测"
"state.misguessed" : "猜错了"
"state.embroiled" : "流亡"
"state.suicide" : "自杀"
"state.trapped" : "被困"
"state.revived" : "复活了"
"state.deranged" : "精神错乱"
"state.pseudocide" : "伪自杀"
"state.cursed" : "诅咒"
"state.crushed" : "粉碎的"
